id,launch date,state_control,suit and belt,year,net profit,asset_beginning,asset_end,equity,liability,EBIT,current_asset,current_liability,RD,turnover,circulation
600781,35417,0,0,2016,22233706.77,1179446396,1272931844,432891262.3,840040581.7,60409790.88,335987314.8,560740585.1,19860602.1,2428047787,75000000
600781,35417,0,0,2017,775429190.9,1272931844,9880068806,4660906911,5219161895,1117702769,5219137380,4437403846,30991726.63,1416155800,131981250
600781,35417,0,0,2018,893245192.2,9880068806,10717372671,5466579995,5250792676,1302623960,5676643757,4471508895,55090396.66,723957078,129620984
600782,35424,1,0,2012,-1037774112,29302986127,30287654130,8008595702,22279058428,-762578368.7,14366364969,17743314771,286296.52,0,0
600782,35424,1,0,2013,122864636.1,30287654130,31914643849,8126123588,23788520261,602652660.7,16893172367,19555450379,20715566.4,0,0
600782,35424,1,0,2014,428136173.1,31914643849,30495369434,8548056601,21947312833,864941316.7,16481296268,17121759633,24482640.29,0,0
600782,35424,1,0,2015,54445914.96,30495369434,28226237305,8565677709,19660559596,405098772.3,14916854456,16855060457,29576528.36,0,0
600782,35424,1,0,2016,512514264.3,28226237305,29185679773,9075536758,20110143015,1019553475,16590758451,18129768217,35049385.71,593232712,19400000
600782,35424,1,0,2017,3139410955,29185679773,33225929445,13885450350,19340479095,4378354580,21000431570,17409277662,50406664.43,864689643,123963890
600782,35424,1,0,2018,5913258741,33225929445,41635756008,19516909783,22118846226,6738326645,28973752016,21824244745,59825121.91,1259506516,128911885
600783,35424,1,0,2012,179920914.8,3884125125,4066686315,3027585718,1039100597,271260383.1,458788120.1,308416208.7,12939269.6,0,0
600783,35424,1,0,2013,225483398,4066686315,4376849274,3168007116,1208842159,324680127.2,328248696.9,477469227.7,32699243.24,0,0
600783,35424,1,0,2014,311204120.2,4376849274,5058278989,3412945034,1645333955,449389580.7,1025699731,255126534.8,28810527.45,0,0
600783,35424,1,0,2015,225176326.1,5058278989,5318590916,3575267003,1743323913,388425982.7,1088388218,242449171.8,33541325.62,0,0
600783,35424,1,0,2016,375820236.5,5318590916,5632874639,3859571613,1773303026,577359740.7,858585223.1,643686326.3,40822955.01,980822003,25000000
600783,35424,1,0,2017,43833800.11,5632874639,5608995659,3652270670,1956724989,193888832.8,995401379.2,247042144.5,105408563.9,691024654,103507392
600783,35424,1,0,2018,189294309.2,5608995659,5735229287,3738643993,1996585295,394887075,1149639246,1077731430,117747739.5,1212173186,102410146
600784,35424,1,0,2012,111429316.4,3457644737,4488068496,1099896266,3388172230,156741408,3459726231,3155933780,33581801.91,0,0
600784,35424,1,0,2013,107400488.5,4488068496,5714703249,1187237518,4527465731,207666295.1,4567144258,3729141609,34515553.07,0,0
600784,35424,1,0,2014,41539511.16,5714703249,5362514721,1605206012,3757308709,154400287.6,4036236202,2901767694,35405834.16,0,0
600784,35424,1,0,2015,-81465967.62,5362514721,5356014801,1628662851,3727351950,70513321.17,3889144824,3725454689,53093585.68,0,0
600784,35424,1,0,2016,12585578.75,5356014801,4601792785,1763737066,2838055720,123065834,3033940099,2457243603,95969243.94,0,0
600784,35424,1,0,2017,-187680710.4,4601792785,4178898057,1543268138,2635629919,-107646230.8,2586620986,2275969735,111598996.2,0,0
600784,35424,1,0,2018,62487354.32,4178898057,4125630895,1549972396,2575658499,158942413.6,2093734628,2472187571,110591439.4,1958135031,66852000
600785,35438,0,0,2012,249904228.8,2754531725,3432443513,1562843913,1869599600,322177696.3,1776765405,1668571600,508201546.7,0,0
600785,35438,0,0,2013,206204264.1,3432443513,3964910949,1692027408,2272883541,298928503.6,1932155437,1909664966,554239151.4,0,0
600785,35438,0,0,2014,158506660.6,3964910949,3958353611,1729723368,2228630243,289554565.4,1847563539,1986086348,677272939.8,0,0
600785,35438,0,0,2015,108047616.8,3958353611,4353094644,1837770985,2515323660,193647367.5,2018700867,2220295074,892829603.9,556266064,255091908
600785,35438,0,0,2016,35013450.69,4353094644,4452503286,1872784435,2579718850,102185377.5,1966821651,2470892852,973787447.7,1667796148,2980884524
600785,35438,0,0,2017,79346480.35,4452503286,4555442845,1914671440,2640771405,132423931.1,1924019176,2426975350,1238463461,2121481178,3545377580
600785,35438,0,0,2018,112434888.1,4555442845,4938047990,2027106328,2910941662,178252799.6,1860195106,2602418785,1755000927,3254111753,3787283603
600787,35451,1,0,2012,411425876.7,11085379431,11833746150,4527497532,7306248618,656500266,7782396989,5091695138,15890812.91,0,0
600787,35451,1,0,2013,346151390.4,11833746150,13876930320,5658088535,8218841785,513062780.3,9106285254,6070252435,24121227.75,0,0
600787,35451,1,0,2014,557744597.2,13876930320,12638761794,6151941949,6486819845,827620918.3,7296666906,3745903886,24797327.98,0,0
600787,35451,1,0,2015,660785120,12638761794,15067502932,8715747451,6351755481,1007000543,9178058081,3478249426,23119675.53,654656,30000000
600787,35451,1,0,2016,776200277.3,15067502932,19735993753,9586043999,10149949754,1128396271,12852057017,6421420991,23818380.12,954337899,61806000
600787,35451,1,0,2017,1342594203,19735993753,18720183153,10776649216,7943533938,1937738175,8814416228,3865498314,32737987.6,1011203320,154515000
600787,35451,1,0,2018,458935934.2,18720183153,22539280052,11428522351,11110757701,852451180.4,12102680717,8860001811,31894588.36,1242063145,300000000
600789,35487,1,0,2012,-131425072.3,3481294378,3985171290,1606957568,2378213722,-71686541.41,1806814606,1819896308,19606698.06,0,0
600789,35487,1,0,2013,4108584.73,3985171290,4074763954,1634759855,2440004099,71657560.04,1930052628,1684124524,19283110.58,0,0
600789,35487,1,0,2014,-136690338.6,4074763954,4084922718,1504220397,2580702321,-61437995.33,1849970829,1893693455,21335891.52,0,0
600789,35487,1,0,2015,7569518.98,4084922718,4018271765,1905279702,2112992063,70053446.15,1852378952,1543370826,23319982.48,995058905,50000000
600789,35487,1,0,2016,29506638.92,4018271765,4178043676,1981989928,2196053748,72762277.46,1827857523,1603371072,26859073.53,684757556,61250000
600789,35487,1,0,2017,128927918,4178043676,5201916245,2098812636,3103103609,172703790,2188462182,1723190630,25418550.5,953134050,72500000
600789,35487,1,0,2018,173432130.3,5201916245,6567448498,3071626562,3495821936,226095716.3,2934358212,2274288426,58421708.39,236050240,129034188
600790,35489,1,0,2012,211520491.2,3605621355,6709863885,3034230037,3675633847,244018447,1271063564,3650860316,76890931.46,0,0
600790,35489,1,0,2013,369911728.5,6709863885,7736555386,3218278272,4518277115,456200401,1845509250,4274496398,77683486.66,0,0
600790,35489,1,0,2014,330685637.6,7736555386,7188862788,3405674225,3783188563,439396735.1,1430764896,3690103500,75839244.32,0,0
600790,35489,1,0,2015,297056520.6,7188862788,7033298570,3713662901,3319635669,393704733.5,872234173.4,3212517898,75636444.53,256945635,13340000
600790,35489,1,0,2016,357476677.5,7033298570,8160120131,4743244087,3416876044,449706496.8,1099518009,3122287892,74175531.77,340919028,60794500
600790,35489,1,0,2017,399757078.5,8160120131,8737713296,5074055629,3663657667,489793163.6,1172533663,3369283727,121325978.8,154939402,64499500
600790,35489,1,0,2018,531043150,8737713296,10333712925,5530168605,4803544320,655665984.7,2589342956,4514674880,164549843.6,239084787,179506800
600791,35460,1,0,2012,267376462,4663140119,4929700226,1720480262,3209219964,359713568.7,4563782889,2357914506,38155647.92,0,0
600791,35460,1,0,2013,281997737.5,4929700226,7045406216,1897343010,5148063206,416612737,6665552775,2514801008,41851907.99,0,0
600791,35460,1,0,2014,217591024.1,7045406216,5972386052,2021072133,3951313919,417829632.8,5579750197,1948366866,50226176.97,0,0
600791,35460,1,0,2015,137382620.7,5972386052,5304215867,2071659932,3232555935,193990911.8,4882346406,1731102962,59495262.46,397946649,22000000
600791,35460,1,0,2016,78014764.45,5304215867,5100820245,2025852817,3074967428,126746649.7,4288432917,1472769215,76297842.96,373323465,106106000
600791,35460,1,0,2017,14639765.63,5100820245,6301190620,2853285932,3447904688,42939179.69,5515366085,1875598395,211565531.5,251841574,106106000
600791,35460,1,0,2018,37537071.3,6301190620,6765027366,3123869204,3641158162,93592000.92,6229175630,3388121635,261444493.7,378332690,222359130
600792,35453,1,0,2012,-38150848.82,5519759144,5536617217,2229419373,3307197844,8311821.9,2129033864,3130899486,39877652.74,0,0
600792,35453,1,0,2013,53876342.14,5536617217,6163801982,3175162941,2988639041,119716835.1,2242918004,2502430398,38242258.34,0,0
600792,35453,1,0,2014,37893048.85,6163801982,6525784914,3421214716,3104570198,116867485.5,1916882525,2372855746,37003814.1,0,0
600792,35453,1,0,2015,-696847749.8,6525784914,5918917810,2754406635,3164511174,-548302932.3,1418743534,2757764295,35255785.7,302316830,11350000
600792,35453,1,0,2016,56761667.33,5918917810,6413511916,3037820832,3375691084,253616832.9,2866519027,2780853062,40461409.25,366330131,42860000
600792,35453,1,0,2017,-40007098.72,6413511916,5268274448,2982599420,2285675028,55529923.25,1818011904,1722831073,41961504.09,311044228,48352500
600792,35453,1,0,2018,197002553,5268274448,5359583313,3176202960,2183380353,311442772.4,2295249526,1839547219,39972331.84,290251870,71540626
600793,35481,1,0,2012,56059728.24,869642914.9,820452742.3,25582267.24,794870475,67098307.16,136606142.7,534870475,41241285.84,0,0
600793,35481,1,0,2013,7253290.49,820452742.3,1298958761,32835557.73,1266123203,14203459.45,185561223.3,806123202.9,50775388.76,0,0
600793,35481,1,0,2014,8348678.62,1298958761,3055031375,41184236.35,3013847138,16887596.98,710489183.6,1880718138,77015972.79,0,0
600793,35481,1,0,2015,8876604.95,3055031375,3198884786,50060841.3,3148823944,6458491.25,311893608.9,1351284944,76434105.16,361808151,16670000
600793,35481,1,0,2016,3178241.12,3198884786,3534114100,53239082.42,3480875017,56485885.66,550399049.5,2439648085,83535354.25,406293923,24170000
600793,35481,1,0,2017,92464659.4,3534114100,3538742539,145703741.8,3393038797,197183298.6,536111017.7,2796396480,96385391.47,111166224,24170000
600793,35481,1,0,2018,174462541.9,3538742539,3645985522,320166283.7,3325819238,290955511.8,1250643334,2765459718,85314879.48,238320974,125714930
600794,35495,1,1,2012,164448091.1,1576639314,2132479986,892035181,1240444804,201094959.2,1486182439,1147852721,63028982.34,0,0
600794,35495,1,1,2013,174895481.3,2132479986,2797208579,1015159790,1782048790,227257457.5,1670233109,1334348392,69914495.14,0,0
600794,35495,1,1,2014,121681229.7,2797208579,3114545566,1813791652,1300753913,211621029.5,1816565355,802733836,70529815.91,0,0
600794,35495,1,1,2015,29080581.75,3114545566,3220267523,2029004777,1191262746,73444296.13,1115477567,454691456.7,76482990.99,362202414,25000000
600794,35495,1,1,2016,38067792.26,3220267523,3638560080,2214319043,1424241037,101139711.9,1533779462,770975722.1,90219649.05,520623924,56580625
600794,35495,1,1,2017,-208702752.4,3638560080,3349347686,2078372661,1270975025,-145154729.8,1307933883,721682606.7,119337234.4,273444673,66858370
600794,35495,1,1,2018,45228755.85,3349347686,3129484933,2091100530,1038384403,95877582.24,1365650981,570498323.6,104493709.2,705388697,186242021
600795,35507,1,0,2012,6684747852,1.82E+11,2.08E+11,51402571991,1.56E+11,14003062226,18757921513,64625687879,32745707.8,0,0
600795,35507,1,0,2013,9213656046,2.08E+11,2.41E+11,58707313625,1.82E+11,17148535477,16982682717,83251162274,33770278.41,0,0
600795,35507,1,0,2014,9111329366,2.41E+11,2.46E+11,65766368714,1.80E+11,18329177772,16883677388,90144066416,32443850.54,0,0
600795,35507,1,0,2015,7147243775,2.46E+11,2.50E+11,69523915446,1.81E+11,15520972002,14813019002,88167957495,31834899.98,115730560,20000000
600795,35507,1,0,2016,7018484696,2.50E+11,2.71E+11,74171559808,1.97E+11,14993216439,15711450424,89506844944,134440926.4,1108597540,95400000
600795,35507,1,0,2017,2764203680,2.71E+11,2.74E+11,72658813476,2.01E+11,10226744812,18048309176,78074370405,150954905.1,1290376488,178200000
600795,35507,1,0,2018,1808796520,2.74E+11,2.73E+11,71282316988,2.01E+11,10480590143,18625884407,73150865586,156794038.3,1936424344,293556355
600796,35528,1,0,2012,20803196.05,1211661329,1332114607,518145146.4,813969460.4,68244176.58,605830637.9,618222037,32776959.22,0,0
600796,35528,1,0,2013,35929364.35,1332114607,1140991650,552272260.6,588719389.5,66381647.33,434298288.2,452047488.1,33559890.09,0,0
600796,35528,1,0,2014,25715645.88,1140991650,1105103954,566905251.8,538198702.6,45435262.76,538265312.9,370917091.6,34537830.41,0,0
600796,35528,1,0,2015,32141154.45,1105103954,1073191064,596944027.5,476247036.8,50081405.8,524623486.9,313616871.4,37113655.55,904935378,42080000
600796,35528,1,0,2016,40217266.6,1073191064,1028523991,634890398.7,393633592.5,54234873.38,465505439.3,254828682,38879071.88,654314459,69508867
600796,35528,1,0,2017,47409918.18,1028523991,1050177600,663830275,386347325.3,57492853.53,442594266.2,260527795.7,48952012.02,243957825,95838729
600796,35528,1,0,2018,-39088429.28,1050177600,946507312.9,613203771.2,333303541.8,-31091919.72,428510439.8,219851756.2,53626049.61,314053556,168274200
600797,35538,1,0,2012,-22481438.02,4549933071,4872020732,1961142529,2910878202,103443282.6,3134771705,2793146849,42187471.28,0,0
600797,35538,1,0,2013,52684450.42,4872020732,4978950039,1966895733,3012054306,172051218.4,3238942232,2803772900,48727896.45,0,0
600797,35538,1,0,2014,-149665838.1,4978950039,4628106539,1684813539,2943293000,-8456829.2,3036028957,2765966245,43059868.18,0,0
600797,35538,1,0,2015,231890196.3,4628106539,4278389110,2153096321,2125292789,365878626.4,2768274364,2073754374,34348518.78,314014778,17700000
600797,35538,1,0,2016,269980871.4,4278389110,4060633164,2377318293,1683314871,350090962.2,2436697799,1677106416,35704108.75,392344247,83068684
600797,35538,1,0,2017,326570649.8,4060633164,6532676923,4682231085,1850445838,406442422.7,2788572139,1721406451,27946411.88,383539556,82865481
600797,35538,1,0,2018,207080340.2,6532676923,6734339044,4711725430,2022613614,291288171.6,3077249931,1944408447,44709008.5,569443121,111387732
600798,35543,1,1,2012,-151728572.9,7132110585,6788636749,2432742452,4355894297,116651268.2,230001947.8,748445250.8,30614103.02,0,36100986
600798,35543,1,1,2013,-22466716.41,6788636749,6638505027,2408658544,4229846483,237629872.8,371845199.2,850357127.4,32580778.09,0,36100986
600798,35543,1,1,2014,-12862035.37,6638505027,6398397127,2392751886,4005645241,243043889.2,383293716.4,877941983.6,34117258.91,0,53498155
600798,35543,1,1,2015,22524403.35,6398397127,6265366194,3101060161,3164306033,212137646.5,265088011.6,1077943776,42953883,1300723736,68972800
600798,35543,1,1,2016,124578899.9,6265366194,6387402223,3215807414,3171594809,281582941.2,428907991,1105632742,95863338.96,1244397947,99491960
600798,35543,1,1,2017,208524418.3,6387402223,6241011903,3392727736,2848284167,360081751.2,433311145.1,793746587.6,144337627,428725738,114055281
600798,35543,1,1,2018,374631010.7,6241011903,7508514053,4515320836,2993193217,615025882.1,1094833240,1069482939,307583462,1351031916,294003233
600800,34309,1,0,2012,14670554.06,922450920.8,857417495.2,58499368.45,798918126.7,30629011.53,439413736.7,698937474.3,0,0,0
600800,34309,1,0,2013,-33642990.77,857417495.2,703010133.3,60669453.22,642340680.1,-29137557.55,308467308.2,616855935.8,16528154.06,0,0
600800,34309,1,0,2014,18730271.44,703010133.3,766790194.3,85668740.84,681121453.4,30559762.2,421736400.7,644086117.4,21488570.85,0,0
600800,34309,1,0,2015,-24462337.59,766790194.3,644064267.3,61562496.15,582501771.1,-18113489.58,321339925,519421395.1,26949871.12,0,0
600800,34309,1,0,2016,12492077.72,644064267.3,599148648.1,83985145.43,515163502.7,12160829.76,287420663.6,506446719.2,24099221.12,0,40260416
600800,34309,1,0,2017,-60663829,599148648.1,520406806,23057359.87,497349446.2,-60704026.79,225526176.6,488398800.2,28413977.69,0,96520832
600800,34309,1,0,2018,71773792.83,520406806,599505848.2,116862909.1,482642939.1,72003633.34,346029766.7,480402298.9,31873332.68,0,0
600801,34337,0,1,2012,680276752,21729678063,23291418459,8499663473,14791754986,1466192303,5865064681,8077098684,0,0,0
600801,34337,0,1,2013,1394523485,23291418459,25824679601,9919084277,15905595324,2372735749,6384486195,9056354971,0,0,0
600801,34337,0,1,2014,1493769374,25824679601,26056706397,11053251078,15003455319,2562816989,6317501965,9239129505,0,0,0
600801,34337,0,1,2015,225592645,26056706397,25486671762,10977554658,14509117104,853653364,5034455833,7219895472,130244245.1,0,0
600801,34337,0,1,2016,620832712,25486671762,27426749410,11373697427,16053051983,1281895473,7424806197,9801100171,128514709.3,0,0
600801,34337,0,1,2017,2211758228,27426749410,30499323197,13155571132,17343752065,3308726007,8767041483,9240396460,149326754.3,0,0
600801,34337,0,1,2018,5705494815,30499323197,33161505602,18319389121,14842116481,7544401889,10550472653,10151837699,144765918.2,0,0
600802,34337,1,0,2012,25935992.18,3609972278,4343558600,1885761948,2457796652,147220534.6,1239525848,2050808149,0,0,0
600802,34337,1,0,2013,31388188.86,4343558600,4692520214,1796251313,2896268900,131837687.4,1071272928,2521738538,0,0,0
600802,34337,1,0,2014,73046517.27,4692520214,5402736476,2123037792,3279698684,169855106.2,941754227.3,2828158337,0,0,0
600802,34337,1,0,2015,-535467941.2,5402736476,5046524983,1581412778,3465112205,-407219779.2,610925558.5,3121464771,37889784.82,0,0
600802,34337,1,0,2016,-55888778.18,5046524983,4432749756,1289772413,3142977343,73326165.68,650971684.8,2943968023,43860362.99,0,0
600802,34337,1,0,2017,-257243515,4432749756,4072695518,1055176519,3017518999,-153261303.2,726820304.8,2861411088,36118167.07,0,0
600802,34337,1,0,2018,411221091.1,4072695518,4003083106,1381263036,2621820070,594324448.4,1003053097,2476449851,37872751.9,0,0
600803,34337,0,0,2012,62260494.61,1685211215,2035355457,926606243.8,1108749214,110359897.5,1183077280,873584018.4,0,0,0
600803,34337,0,0,2013,788537306.2,2035355457,8576276551,4185778115,4390498436,1148312296,2440038059,2457398868,0,0,0
600803,34337,0,0,2014,920682044,8576276551,9461952407,5059982480,4401969926,1262466616,2405106692,2470008927,13714210.8,0,0
600803,34337,0,0,2015,884504413.2,9461952407,11375409678,4922514501,6452895177,1259488294,3999998352,3957433226,13807283.28,0,0
600803,34337,0,0,2016,570622589.3,11375409678,18375699147,5260558025,13115141122,1080283626,4735658031,7418112549,21254112.25,0,0
600803,34337,0,0,2017,692476130.7,18375699147,21554628750,5901284724,15653344026,1346107461,6116785226,10429784162,34837498.04,0,0
600803,34337,0,0,2018,1405725563,21554628750,23514462651,9336665894,14177796757,2087693477,6284745871,9322537650,43874674.85,0,0
600804,34337,0,0,2012,207777864,6666072085,8665365404,3774471012,4890894392,346290734.9,3254841362,3476096582,0,0,0
600804,34337,0,0,2013,407574490.6,8665365404,12309804183,4341889613,7967914570,666218460.9,2493767543,6542588824,0,0,0
600804,34337,0,0,2014,533785077.3,12309804183,15347194780,4952083950,10395110830,747871101,3216122853,8772417086,8013230.9,0,0
600804,34337,0,0,2015,717724208.4,15347194780,18589718026,5550751522,13038966504,849585179.1,4187309117,11334768545,42716143.18,0,0
600804,34337,0,0,2016,758961522.6,18589718026,20507991963,6387628388,14120363575,974098325.6,4428852485,13744641870,40618935.08,0,0
600804,34337,0,0,2017,766777438.5,20507991963,23246548664,7259899325,15986649339,1003322361,5310663087,11328577044,50308159.99,0,0
600804,34337,0,0,2018,376729783,23246548664,22884574503,6973157663,15911416840,556914340.2,3735439915,10245862964,45671027.77,0,0
600805,34337,1,0,2012,1198125854,8116653950,9235462767,4610522382,4624940385,1605566509,2569724605,3636375604,0,0,0
600805,34337,1,0,2013,1365055340,9235462767,9515814545,5763526195,3752288351,1665825361,1954213818,2883529823,0,0,0
600805,34337,1,0,2014,1083564331,9515814545,10706767981,6892742523,3814025458,1342280698,2316035379,3138165698,0,0,0
600805,34337,1,0,2015,125295696.4,10706767981,10211634454,6822590455,3389043999,335421521.4,2022214769,3278892054,10862306.59,0,0
600805,34337,1,0,2016,134258662.9,10211634454,9822280630,7064598640,2757681990,272307901.6,1648451036,2589326024,14686232.58,0,0
600805,34337,1,0,2017,-312794639.2,9822280630,9662931885,6685883245,2977048640,-200837992,2037192218,2666430340,19285878.31,0,0
600805,34337,1,0,2018,47104234.73,9662931885,10692223039,6676521739,4015701300,201596789.2,2694776518,3683782129,47511159.69,0,0
600807,34337,1,0,2012,13493534.56,1988178652,2507109321,617904717.4,1889204604,39572483.37,2162404879,1251324604,0,0,0
600807,34337,1,0,2013,16359035.09,2507109321,2914796307,629767635.7,2285028671,55229839.82,2573452945,1558048671,13609898.7,0,0
600807,34337,1,0,2014,81795965.76,2914796307,3639609911,721170377.1,2918439534,147659771.6,3024646560,2250061516,12759113.86,0,0
600807,34337,1,0,2015,114560081.4,3639609911,5236796274,1637857848,3598938426,213214741.6,4211798723,3160806596,12113711.47,0,2957499
600807,34337,1,0,2016,125751465.6,5236796274,9414574940,1926849496,7487725444,399504122.6,7097156346,5293195222,26291916.42,0,0
600807,34337,1,0,2017,-228048862.4,9414574940,9815388299,1748371447,8067016853,486690665.3,7985857803,5967303746,27932677.58,0,0
600807,34337,1,0,2018,34962294.89,9815388299,7261917266,1240916672,6021000594,1181282038,5200397273,4794863471,33261512,0,0
600808,34340,1,0,2012,-3800523426,81113028919,76011164039,25512056572,50499107467,-2303103889,33280575450,31663322867,21357720.33,0,0
600808,34340,1,0,2013,207935078,76011164039,71317211721,25699035438,45618176283,1510930155,28092383597,36583927593,24026275.34,0,0
600808,34340,1,0,2014,264047515,71317211721,68511174810,25889397987,42621776823,1696985503,24885202986,32704550056,27065168.52,0,0
600808,34340,1,0,2015,-5104484381,68511174810,62454465955,20741602860,41712863095,-3811485094,20160381786,29731298424,28448523.34,0,0
600808,34340,1,0,2016,1256695306,62454465955,66245531030,22080506441,44165024589,2215324602,24418315198,33550453810,31000800.87,0,0
600808,34340,1,0,2017,5072238129,66245531030,72191589979,27237264313,44954325666,6693546130,32098538779,36118138248,36225211,0,0
600808,34340,1,0,2018,7057988694,72191589979,76871999293,31992351320,44879647973,9064593073,38405267817,39737027081,53175746.17,0,0
600809,34340,1,0,2012,1387114075,4911753392,6112154801,3624608588,2487546213,1922351062,4940278369,2487546213,25604834.03,0,0
600809,34340,1,0,2013,985417964.8,6112154801,5816694598,3876174856,1940519742,1400306970,4097927607,1940519742,25916665.38,0,0
600809,34340,1,0,2014,357874642.7,5816694598,5786101810,3935708946,1850392863,460773999.1,3806611732,1850392863,63972387.95,0,0
600809,34340,1,0,2015,541807780.1,5786101810,6706626658,4495253110,2211373548,743976818.1,4264080907,2209455544,81874779.9,0,0
600809,34340,1,0,2016,641573677.4,6706626658,7416626615,4837035644,2579590971,900610173.3,4786918740,2568948783,81261653.83,0,0
600809,34340,1,0,2017,1004159216,7416626615,8939785369,5338712225,3601073144,1368695398,6243500705,3583930389,91283602.55,0,0
600809,34340,1,0,2018,1559890179,8939785369,11828963704,6481614347,5347349357,2144053506,9016190343,5309490450,116319239.3,0,0
600810,34340,1,0,2012,-326662042.5,8540148667,9572925761,2342683008,7230242753,-51105694.3,3566559237,7020203857,0,0,0
600810,34340,1,0,2013,22881551.08,9572925761,6626950720,2323341366,4303609353,203467789.5,2962560404,3851212455,0,0,0
600810,34340,1,0,2014,86095746.5,6626950720,7915032695,2583861258,5331171437,289797748.1,3361698702,4980299392,0,0,0
600810,34340,1,0,2015,68101145.67,7915032695,8198667016,2714927004,5483740011,197599280.4,3317928882,4834195141,26288915.21,0,0
600810,34340,1,0,2016,105642095.9,8198667016,9856295325,2838139229,7018156096,247669105.1,4839890094,5988032508,33758347.17,0,0
600810,34340,1,0,2017,130781770.7,9856295325,9931820472,2985778238,6946042234,314783582.8,4687072722,5877954581,33485703.07,0,0
600810,34340,1,0,2018,963743703.6,9931820472,10964581345,4011241942,6953339404,1258002767,5106336311,6214100759,36483279.91,0,0
600811,34340,0,0,2012,808019297.1,13004441848,14815111098,7506929164,7308181933,1164076688,6956090480,6564988600,1273370,0,70193298
600811,34340,0,0,2013,1019987954,14815111098,16939247649,9013476877,7925770772,1406522934,6159472154,6694017439,14323909,0,68713340
600811,34340,0,0,2014,1004318896,16939247649,19866507693,10647054314,9219453379,1431525085,4488700776,6849891480,29009975,0,68713340
600811,34340,0,0,2015,489933510.4,19866507693,21240733091,10731981750,10508751340,912925099.6,4931627239,6847664286,38496832,0,72418340
600811,34340,0,0,2016,720480077.2,21240733091,47618986223,19739794338,27879191886,1203524887,29440030219,12159791911,56392937,0,202781123
600811,34340,0,0,2017,742630413.7,47618986223,48070091100,20433847721,27636243379,1335535376,28052056775,15735532537,38900669,0,322590885
600811,34340,0,0,2018,644169199.8,48070091100,49512952918,20952403256,28560549662,1369103626,27531787420,18280173320,47650297,0,322590885
600812,34348,1,0,2012,14060897.23,11266714788,13540907711,4178138096,9362769614,204732593.8,5283491086,5690191228,0,0,0
600812,34348,1,0,2013,9492450.86,13540907711,14560088464,4145874167,10414214297,205394955.7,5609354686,7092967802,0,0,0
600812,34348,1,0,2014,31791827.78,14560088464,15564081618,5246295183,10317786435,334941876,5941407607,8785965301,0,0,0
600812,34348,1,0,2015,50850714.08,15564081618,15997230054,5269728223,10727501831,339687549.3,6514340000,7878546773,92715468.71,0,0
600812,34348,1,0,2016,51631281.2,15997230054,16476254037,5291279185,11184974852,357301942.6,6695954238,9106781229,104154807.2,0,0
600812,34348,1,0,2017,14438118.62,16476254037,17151500182,5280573228,11870926954,418025045.2,6817511895,8695175013,93556260.04,0,0
600812,34348,1,0,2018,145816725.7,17151500182,17916817368,5512033675,12404783694,615781463.1,7357960517,10707619487,122068626.5,0,0
600814,34348,1,0,2012,77053109.46,1375374295,1406614560,776620827.7,629993732,99995935.25,449277608.5,625525800.6,149070.79,0,0
600814,34348,1,0,2013,63091361.27,1406614560,1285695766,818804649.4,466891116.6,82967822.15,309135680.4,462437925.5,222340.66,0,0
600814,34348,1,0,2014,382015927.6,1285695766,4540095705,2492924575,2047171131,471673866.4,2840167361,2037775923,151300.22,0,0
600814,34348,1,0,2015,357984419.4,4540095705,4557464305,2725069157,1832395149,445755880.4,2259978973,1823968614,5554004.06,0,12997499
600814,34348,1,0,2016,314122798.2,4557464305,4983945303,3016918308,1967026995,410471358.8,2527915601,1929400276,4786001.67,0,12997500
600814,34348,1,0,2017,302850720.1,4983945303,5222991956,3198476267,2024515689,406448716.6,2903849776,1995075786,7202252.79,0,0
600814,34348,1,0,2018,305549200.8,5222991956,5441951521,3341507639,2100443882,371356923,3288358604,2082121789,8118587.15,0,22095748
600815,34362,1,0,2012,122840475.1,10606498928,11742385774,4750814717,6991571057,387120513.7,9396537934,5228719669,0,0,0
600815,34362,1,0,2013,-596017908.9,11742385774,11605278686,4132870155,7472408531,-550802003.3,9187364093,5050358243,15238811.19,0,0
600815,34362,1,0,2014,17277417.36,11605278686,11039278675,4157283265,6881995411,159016696,8595445538,5047732986,14367909.71,0,0
600815,34362,1,0,2015,-979833772.2,11039278675,9517857145,3176784538,6341072607,-951164258.7,6994829453,3780044304,16163446.87,0,19951750
600815,34362,1,0,2016,-2670774026,9517857145,7663001236,495288798.1,7167712438,-2670890867,5290699572,6584692434,17366336.49,0,20071750
600815,34362,1,0,2017,219602089.8,7663001236,6417192816,713799535.7,5703393280,422155941,4643644688,5178570757,18027342.8,0,22862250
600815,34362,1,0,2018,-682326753.1,6417192816,5102113677,-37737003.14,5139850680,-49309927.11,3889195029,4645795894,19962280.17,0,23537250
600816,34362,0,0,2012,102508726.8,932029787.8,951142639.5,630573505,320569134.5,166962417.3,,,23481482.73,0,0
600816,34362,0,0,2013,279601800.2,951142639.5,1600461536,864764327.4,735697208.5,401626982.3,,,31769332.47,0,0
600816,34362,0,0,2014,1023527924,1600461536,2953944098,1804637335,1149306762,1377219716,,,51415883.41,0,0
600816,34362,0,0,2015,1722148467,2953944098,9158951230,6308919297,2850031933,2361435670,,,54484949.92,0,0
600816,34362,0,0,2016,3033947448,9158951230,19125695062,13718166573,5407528489,4153221290,,,56909902.46,0,0
